~DREQ0,~DREQ1,~CPUxWR,~CExDMAxRDY,RDYxQ0,RDYxQ1,~USRxRESET1,~USRxRESET2,~CPUxRESET,~DMAxBAO2,,DMAxRDY1,DMAxRDY2,~DMAxRESET1,~DMAxRESET2,~DMAxRDYxWR,BUSACK,RESET
1,1,0,0,0,1,0,0,1,0,,0,1,0,0,0,1,0
1,1,0,0,0,1,0,0,1,1,,0,1,0,0,0,0,0
1,1,0,0,0,1,0,1,0,0,,0,1,0,0,0,1,1
1,1,0,0,0,1,0,1,0,1,,0,1,0,0,0,0,1
1,1,0,0,0,1,0,1,1,0,,0,1,0,1,0,1,0
1,1,0,0,0,1,0,1,1,1,,0,1,0,1,0,0,0
1,1,0,0,0,1,1,0,0,0,,0,1,0,0,0,1,1
1,1,0,0,0,1,1,0,0,1,,0,1,0,0,0,0,1
1,1,0,0,0,1,1,0,1,0,,0,1,1,0,0,1,0
1,1,0,0,0,1,1,0,1,1,,0,1,1,0,0,0,0
1,1,0,0,0,1,1,1,0,0,,0,1,0,0,0,1,1
1,1,0,0,0,1,1,1,0,1,,0,1,0,0,0,0,1
1,1,0,0,0,1,1,1,1,0,,0,1,1,1,0,1,0
1,1,0,0,0,1,1,1,1,1,,0,1,1,1,0,0,0
1,1,0,0,1,0,0,0,0,0,,1,0,0,0,0,1,1
1,1,0,0,1,0,0,0,0,1,,1,0,0,0,0,0,1
1,1,0,0,1,0,0,0,1,0,,1,0,0,0,0,1,0
1,1,0,0,1,0,0,0,1,1,,1,0,0,0,0,0,0
1,1,0,0,1,0,0,1,0,0,,1,0,0,0,0,1,1
1,1,0,0,1,0,0,1,0,1,,1,0,0,0,0,0,1
1,1,0,0,1,0,0,1,1,0,,1,0,0,1,0,1,0
1,1,0,0,1,0,0,1,1,1,,1,0,0,1,0,0,0
1,1,0,0,1,0,1,0,0,0,,1,0,0,0,0,1,1
1,1,0,0,1,0,1,0,0,1,,1,0,0,0,0,0,1
1,1,0,0,1,0,1,0,1,0,,1,0,1,0,0,1,0
1,1,0,0,1,0,1,0,1,1,,1,0,1,0,0,0,0
1,1,0,0,1,0,1,1,0,0,,1,0,0,0,0,1,1
1,1,0,0,1,0,1,1,0,1,,1,0,0,0,0,0,1
1,1,0,0,1,0,1,1,1,0,,1,0,1,1,0,1,0
1,1,0,0,1,0,1,1,1,1,,1,0,1,1,0,0,0
1,1,0,0,1,1,0,0,0,0,,1,1,0,0,0,1,1
1,1,0,0,1,1,0,0,0,1,,1,1,0,0,0,0,1
1,1,0,0,1,1,0,0,1,0,,1,1,0,0,0,1,0
1,1,0,0,1,1,0,0,1,1,,1,1,0,0,0,0,0
1,1,0,0,1,1,0,1,0,0,,1,1,0,0,0,1,1
1,1,0,0,1,1,0,1,0,1,,1,1,0,0,0,0,1
1,1,0,0,1,1,0,1,1,0,,1,1,0,1,0,1,0
1,1,0,0,1,1,0,1,1,1,,1,1,0,1,0,0,0
1,1,0,0,1,1,1,0,0,0,,1,1,0,0,0,1,1
1,1,0,0,1,1,1,0,0,1,,1,1,0,0,0,0,1
1,1,0,0,1,1,1,0,1,0,,1,1,1,0,0,1,0
1,1,0,0,1,1,1,0,1,1,,1,1,1,0,0,0,0
1,1,0,0,1,1,1,1,0,0,,1,1,0,0,0,1,1
1,1,0,0,1,1,1,1,0,1,,1,1,0,0,0,0,1
1,1,0,0,1,1,1,1,1,0,,1,1,1,1,0,1,0
1,1,0,0,1,1,1,1,1,1,,1,1,1,1,0,0,0
1,1,0,1,0,0,0,0,0,0,,0,0,0,0,1,1,1
1,1,0,1,0,0,0,0,0,1,,0,0,0,0,1,0,1
1,1,0,1,0,0,0,0,1,0,,0,0,0,0,1,1,0
1,1,0,1,0,0,0,0,1,1,,0,0,0,0,1,0,0
1,1,0,1,0,0,0,1,0,0,,0,0,0,0,1,1,1
1,1,0,1,0,0,0,1,0,1,,0,0,0,0,1,0,1
1,1,0,1,0,0,0,1,1,0,,0,0,0,1,1,1,0
1,1,0,1,0,0,0,1,1,1,,0,0,0,1,1,0,0
1,1,0,1,0,0,1,0,0,0,,0,0,0,0,1,1,1
1,1,0,1,0,0,1,0,0,1,,0,0,0,0,1,0,1
1,1,0,1,0,0,1,0,1,0,,0,0,1,0,1,1,0
1,1,0,1,0,0,1,0,1,1,,0,0,1,0,1,0,0
1,1,0,1,0,0,1,1,0,0,,0,0,0,0,1,1,1
1,1,0,1,0,0,1,1,0,1,,0,0,0,0,1,0,1
1,1,0,1,0,0,1,1,1,0,,0,0,1,1,1,1,0
1,1,0,1,0,0,1,1,1,1,,0,0,1,1,1,0,0
1,1,0,1,0,1,0,0,0,0,,0,1,0,0,1,1,1
1,1,0,1,0,1,0,0,0,1,,0,1,0,0,1,0,1
1,1,0,1,0,1,0,0,1,0,,0,1,0,0,1,1,0
1,1,0,1,0,1,0,0,1,1,,0,1,0,0,1,0,0
1,1,0,1,0,1,0,1,0,0,,0,1,0,0,1,1,1
1,1,0,1,0,1,0,1,0,1,,0,1,0,0,1,0,1
1,1,0,1,0,1,0,1,1,0,,0,1,0,1,1,1,0
1,1,0,1,0,1,0,1,1,1,,0,1,0,1,1,0,0
1,1,0,1,0,1,1,0,0,0,,0,1,0,0,1,1,1
1,1,0,1,0,1,1,0,0,1,,0,1,0,0,1,0,1
1,1,0,1,0,1,1,0,1,0,,0,1,1,0,1,1,0
1,1,0,1,0,1,1,0,1,1,,0,1,1,0,1,0,0
1,1,0,1,0,1,1,1,0,0,,0,1,0,0,1,1,1
1,1,0,1,0,1,1,1,0,1,,0,1,0,0,1,0,1
1,1,0,1,0,1,1,1,1,0,,0,1,1,1,1,1,0
1,1,0,1,0,1,1,1,1,1,,0,1,1,1,1,0,0
1,1,0,1,1,0,0,0,0,0,,1,0,0,0,1,1,1
1,1,0,1,1,0,0,0,0,1,,1,0,0,0,1,0,1
1,1,0,1,1,0,0,0,1,0,,1,0,0,0,1,1,0
1,1,0,1,1,0,0,0,1,1,,1,0,0,0,1,0,0
1,1,0,1,1,0,0,1,0,0,,1,0,0,0,1,1,1
1,1,0,1,1,0,0,1,0,1,,1,0,0,0,1,0,1
1,1,0,1,1,0,0,1,1,0,,1,0,0,1,1,1,0
1,1,0,1,1,0,0,1,1,1,,1,0,0,1,1,0,0
1,1,0,1,1,0,1,0,0,0,,1,0,0,0,1,1,1
1,1,0,1,1,0,1,0,0,1,,1,0,0,0,1,0,1
1,1,0,1,1,0,1,0,1,0,,1,0,1,0,1,1,0
1,1,0,1,1,0,1,0,1,1,,1,0,1,0,1,0,0
1,1,0,1,1,0,1,1,0,0,,1,0,0,0,1,1,1
1,1,0,1,1,0,1,1,0,1,,1,0,0,0,1,0,1
1,1,0,1,1,0,1,1,1,0,,1,0,1,1,1,1,0
1,1,0,1,1,0,1,1,1,1,,1,0,1,1,1,0,0
1,1,0,1,1,1,0,0,0,0,,1,1,0,0,1,1,1
1,1,0,1,1,1,0,0,0,1,,1,1,0,0,1,0,1
1,1,0,1,1,1,0,0,1,0,,1,1,0,0,1,1,0
1,1,0,1,1,1,0,0,1,1,,1,1,0,0,1,0,0
1,1,0,1,1,1,0,1,0,0,,1,1,0,0,1,1,1
1,1,0,1,1,1,0,1,0,1,,1,1,0,0,1,0,1
1,1,0,1,1,1,0,1,1,0,,1,1,0,1,1,1,0
1,1,0,1,1,1,0,1,1,1,,1,1,0,1,1,0,0
1,1,0,1,1,1,1,0,0,0,,1,1,0,0,1,1,1
1,1,0,1,1,1,1,0,0,1,,1,1,0,0,1,0,1
1,1,0,1,1,1,1,0,1,0,,1,1,1,0,1,1,0
1,1,0,1,1,1,1,0,1,1,,1,1,1,0,1,0,0
1,1,0,1,1,1,1,1,0,0,,1,1,0,0,1,1,1
1,1,0,1,1,1,1,1,0,1,,1,1,0,0,1,0,1
1,1,0,1,1,1,1,1,1,0,,1,1,1,1,1,1,0
1,1,0,1,1,1,1,1,1,1,,1,1,1,1,1,0,0
1,1,1,0,0,0,0,0,0,0,,0,0,0,0,1,1,1
1,1,1,0,0,0,0,0,0,1,,0,0,0,0,1,0,1
1,1,1,0,0,0,0,0,1,0,,0,0,0,0,1,1,0
1,1,1,0,0,0,0,0,1,1,,0,0,0,0,1,0,0
1,1,1,0,0,0,0,1,0,0,,0,0,0,0,1,1,1
1,1,1,0,0,0,0,1,0,1,,0,0,0,0,1,0,1
1,1,1,0,0,0,0,1,1,0,,0,0,0,1,1,1,0
1,1,1,0,0,0,0,1,1,1,,0,0,0,1,1,0,0
1,1,1,0,0,0,1,0,0,0,,0,0,0,0,1,1,1
1,1,1,0,0,0,1,0,0,1,,0,0,0,0,1,0,1
1,1,1,0,0,0,1,0,1,0,,0,0,1,0,1,1,0
1,1,1,0,0,0,1,0,1,1,,0,0,1,0,1,0,0
1,1,1,0,0,0,1,1,0,0,,0,0,0,0,1,1,1
1,1,1,0,0,0,1,1,0,1,,0,0,0,0,1,0,1
1,1,1,0,0,0,1,1,1,0,,0,0,1,1,1,1,0
1,1,1,0,0,0,1,1,1,1,,0,0,1,1,1,0,0
1,1,1,0,0,1,0,0,0,0,,0,1,0,0,1,1,1
1,1,1,0,0,1,0,0,0,1,,0,1,0,0,1,0,1
1,1,1,0,0,1,0,0,1,0,,0,1,0,0,1,1,0
1,1,1,0,0,1,0,0,1,1,,0,1,0,0,1,0,0
1,1,1,0,0,1,0,1,0,0,,0,1,0,0,1,1,1
1,1,1,0,0,1,0,1,0,1,,0,1,0,0,1,0,1
1,1,1,0,0,1,0,1,1,0,,0,1,0,1,1,1,0
1,1,1,0,0,1,0,1,1,1,,0,1,0,1,1,0,0
1,1,1,0,0,1,1,0,0,0,,0,1,0,0,1,1,1
1,1,1,0,0,1,1,0,0,1,,0,1,0,0,1,0,1
1,1,1,0,0,1,1,0,1,0,,0,1,1,0,1,1,0
1,1,1,0,0,1,1,0,1,1,,0,1,1,0,1,0,0
1,1,1,0,0,1,1,1,0,0,,0,1,0,0,1,1,1
1,1,1,0,0,1,1,1,0,1,,0,1,0,0,1,0,1
1,1,1,0,0,1,1,1,1,0,,0,1,1,1,1,1,0
1,1,1,0,0,1,1,1,1,1,,0,1,1,1,1,0,0
1,1,1,0,1,0,0,0,0,0,,1,0,0,0,1,1,1
1,1,1,0,1,0,0,0,0,1,,1,0,0,0,1,0,1
1,1,1,0,1,0,0,0,1,0,,1,0,0,0,1,1,0
1,1,1,0,1,0,0,0,1,1,,1,0,0,0,1,0,0
1,1,1,0,1,0,0,1,0,0,,1,0,0,0,1,1,1
1,1,1,0,1,0,0,1,0,1,,1,0,0,0,1,0,1
1,1,1,0,1,0,0,1,1,0,,1,0,0,1,1,1,0
1,1,1,0,1,0,0,1,1,1,,1,0,0,1,1,0,0
1,1,1,0,1,0,1,0,0,0,,1,0,0,0,1,1,1
1,1,1,0,1,0,1,0,0,1,,1,0,0,0,1,0,1
1,1,1,0,1,0,1,0,1,0,,1,0,1,0,1,1,0
1,1,1,0,1,0,1,0,1,1,,1,0,1,0,1,0,0
1,1,1,0,1,0,1,1,0,0,,1,0,0,0,1,1,1
1,1,1,0,1,0,1,1,0,1,,1,0,0,0,1,0,1
1,1,1,0,1,0,1,1,1,0,,1,0,1,1,1,1,0
1,1,1,0,1,0,1,1,1,1,,1,0,1,1,1,0,0
1,1,1,0,1,1,0,0,0,0,,1,1,0,0,1,1,1
1,1,1,0,1,1,0,0,0,1,,1,1,0,0,1,0,1
1,1,1,0,1,1,0,0,1,0,,1,1,0,0,1,1,0
1,1,1,0,1,1,0,0,1,1,,1,1,0,0,1,0,0
1,1,1,0,1,1,0,1,0,0,,1,1,0,0,1,1,1
1,1,1,0,1,1,0,1,0,1,,1,1,0,0,1,0,1
1,1,1,0,1,1,0,1,1,0,,1,1,0,1,1,1,0
1,1,1,0,1,1,0,1,1,1,,1,1,0,1,1,0,0
1,1,1,0,1,1,1,0,0,0,,1,1,0,0,1,1,1
1,1,1,0,1,1,1,0,0,1,,1,1,0,0,1,0,1
1,1,1,0,1,1,1,0,1,0,,1,1,1,0,1,1,0
1,1,1,0,1,1,1,0,1,1,,1,1,1,0,1,0,0
1,1,1,0,1,1,1,1,0,0,,1,1,0,0,1,1,1
1,1,1,0,1,1,1,1,0,1,,1,1,0,0,1,0,1
1,1,1,0,1,1,1,1,1,0,,1,1,1,1,1,1,0
1,1,1,0,1,1,1,1,1,1,,1,1,1,1,1,0,0
1,1,1,1,0,0,0,0,0,0,,0,0,0,0,1,1,1
1,1,1,1,0,0,0,0,0,1,,0,0,0,0,1,0,1
1,1,1,1,0,0,0,0,1,0,,0,0,0,0,1,1,0
1,1,1,1,0,0,0,0,1,1,,0,0,0,0,1,0,0
1,1,1,1,0,0,0,1,0,0,,0,0,0,0,1,1,1
1,1,1,1,0,0,0,1,0,1,,0,0,0,0,1,0,1
1,1,1,1,0,0,0,1,1,0,,0,0,0,1,1,1,0
1,1,1,1,0,0,0,1,1,1,,0,0,0,1,1,0,0
1,1,1,1,0,0,1,0,0,0,,0,0,0,0,1,1,1
1,1,1,1,0,0,1,0,0,1,,0,0,0,0,1,0,1
1,1,1,1,0,0,1,0,1,0,,0,0,1,0,1,1,0
1,1,1,1,0,0,1,0,1,1,,0,0,1,0,1,0,0
1,1,1,1,0,0,1,1,0,0,,0,0,0,0,1,1,1
1,1,1,1,0,0,1,1,0,1,,0,0,0,0,1,0,1
1,1,1,1,0,0,1,1,1,0,,0,0,1,1,1,1,0
1,1,1,1,0,0,1,1,1,1,,0,0,1,1,1,0,0
1,1,1,1,0,1,0,0,0,0,,0,1,0,0,1,1,1
1,1,1,1,0,1,0,0,0,1,,0,1,0,0,1,0,1
1,1,1,1,0,1,0,0,1,0,,0,1,0,0,1,1,0
1,1,1,1,0,1,0,0,1,1,,0,1,0,0,1,0,0
1,1,1,1,0,1,0,1,0,0,,0,1,0,0,1,1,1
1,1,1,1,0,1,0,1,0,1,,0,1,0,0,1,0,1
1,1,1,1,0,1,0,1,1,0,,0,1,0,1,1,1,0
1,1,1,1,0,1,0,1,1,1,,0,1,0,1,1,0,0
1,1,1,1,0,1,1,0,0,0,,0,1,0,0,1,1,1
1,1,1,1,0,1,1,0,0,1,,0,1,0,0,1,0,1
1,1,1,1,0,1,1,0,1,0,,0,1,1,0,1,1,0
1,1,1,1,0,1,1,0,1,1,,0,1,1,0,1,0,0
1,1,1,1,0,1,1,1,0,0,,0,1,0,0,1,1,1
1,1,1,1,0,1,1,1,0,1,,0,1,0,0,1,0,1
1,1,1,1,0,1,1,1,1,0,,0,1,1,1,1,1,0
1,1,1,1,0,1,1,1,1,1,,0,1,1,1,1,0,0
1,1,1,1,1,0,0,0,0,0,,1,0,0,0,1,1,1
1,1,1,1,1,0,0,0,0,1,,1,0,0,0,1,0,1
1,1,1,1,1,0,0,0,1,0,,1,0,0,0,1,1,0
1,1,1,1,1,0,0,0,1,1,,1,0,0,0,1,0,0
1,1,1,1,1,0,0,1,0,0,,1,0,0,0,1,1,1
1,1,1,1,1,0,0,1,0,1,,1,0,0,0,1,0,1
1,1,1,1,1,0,0,1,1,0,,1,0,0,1,1,1,0
1,1,1,1,1,0,0,1,1,1,,1,0,0,1,1,0,0
1,1,1,1,1,0,1,0,0,0,,1,0,0,0,1,1,1
1,1,1,1,1,0,1,0,0,1,,1,0,0,0,1,0,1
1,1,1,1,1,0,1,0,1,0,,1,0,1,0,1,1,0
1,1,1,1,1,0,1,0,1,1,,1,0,1,0,1,0,0
1,1,1,1,1,0,1,1,0,0,,1,0,0,0,1,1,1
1,1,1,1,1,0,1,1,0,1,,1,0,0,0,1,0,1
1,1,1,1,1,0,1,1,1,0,,1,0,1,1,1,1,0
1,1,1,1,1,0,1,1,1,1,,1,0,1,1,1,0,0
1,1,1,1,1,1,0,0,0,0,,1,1,0,0,1,1,1
1,1,1,1,1,1,0,0,0,1,,1,1,0,0,1,0,1
1,1,1,1,1,1,0,0,1,0,,1,1,0,0,1,1,0
1,1,1,1,1,1,0,0,1,1,,1,1,0,0,1,0,0
1,1,1,1,1,1,0,1,0,0,,1,1,0,0,1,1,1
1,1,1,1,1,1,0,1,0,1,,1,1,0,0,1,0,1
1,1,1,1,1,1,0,1,1,0,,1,1,0,1,1,1,0
1,1,1,1,1,1,0,1,1,1,,1,1,0,1,1,0,0
1,1,1,1,1,1,1,0,0,0,,1,1,0,0,1,1,1
1,1,1,1,1,1,1,0,0,1,,1,1,0,0,1,0,1
1,1,1,1,1,1,1,0,1,0,,1,1,1,0,1,1,0
1,1,1,1,1,1,1,0,1,1,,1,1,1,0,1,0,0
1,1,1,1,1,1,1,1,0,0,,1,1,0,0,1,1,1
1,1,1,1,1,1,1,1,0,1,,1,1,0,0,1,0,1
1,1,1,1,1,1,1,1,1,0,,1,1,1,1,1,1,0
1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,0,0
